s,i,w
18185,100784,6
18185,36880,3
18185,27161,12
18185,25897,7
18185,25470,3
18185,25051,4
18185,24356,5
18185,23612,4
18185,23571,6
18185,23115,7
18185,23041,3
18185,22388,5
18185,22191,3
18185,20462,8
18185,20149,11
18185,20131,3
18185,18952,5
18185,17516,3
18185,17273,3
18185,17127,9
18185,16139,6
18185,15092,4
18185,14740,15
18185,14729,4
18185,14590,3
18185,14029,3
18185,13799,18
18185,13678,11
18185,13593,8
18185,13496,3
18185,13377,3
18185,13353,9
18185,13290,4
18185,13288,7
18185,13266,15
18185,13206,16
18185,13028,3
18185,12954,3
18185,12785,11
18185,12312,48
18185,12011,13
18185,10755,30
18185,10668,3
18185,10632,4
18185,10611,3
18185,10468,4
18185,10170,20
18185,10105,6
18610,163855,4
18610,162783,3
18610,159205,4
18610,23571,9
18610,22618,3
18610,22388,7
18610,22354,3
18610,21498,3
18610,20462,11
18610,20131,3
18610,18816,9
18610,18247,6
18610,17516,4
18610,15194,4
18610,15102,3
18610,14729,3
18610,14132,3
18610,13678,3
18610,13266,4
18610,12785,16
18610,12312,13
18610,11344,3
18610,10699,26
18610,10632,8
18610,10170,3
18735,24151,7
18735,21686,15
18735,21504,16
18735,21498,4
18735,21303,4
18735,20506,4
18735,20401,8
18735,18701,4
18735,16783,3
18735,16263,8
18735,16166,12
18735,15990,10
18735,15850,6
18735,15696,9
18735,15433,16
18735,14029,23
18735,13593,3
18735,13288,3
18735,13224,3
18735,12316,12
18735,11702,11
18735,11563,13
18735,10451,3
18930,163855,3
18930,152857,3
18930,26710,4
18930,26414,5
18930,26295,3
18930,25192,4
18930,23041,4
18930,22191,12
18930,20401,3
18930,17285,3
18930,16783,4
18930,16622,3
18930,16263,6
18930,16122,7
18930,15922,7
18930,15132,18
18930,15102,7
18930,14590,4
18930,14029,8
18930,13678,3
18930,13288,9
18930,12954,5
18930,12312,32
18930,10755,5
18930,10668,17
18930,10468,7
19041,27161,6
19041,25768,6
19041,20164,6
19041,20149,5
19041,18680,3
19041,18211,32
19041,17631,3
19041,17410,7
19041,15435,48
19041,15433,6
19041,15390,5
19041,13678,3
19041,13353,8
19041,13206,5
19041,12954,13
19041,12785,8
19041,12337,8
19041,12312,7
19041,12011,13
19041,10755,36
19041,10611,17
19958,167360,4
19958,155683,7
19958,155062,3
19958,31366,3
19958,26903,9
19958,23286,6
19958,20170,3
19958,18936,3
19958,18573,11
19958,15390,6
19958,14029,4
19958,13872,5
19958,13799,5
19958,13667,7
19958,13593,19
19958,13435,50
19958,13266,7
19958,13028,22
19958,12785,10
19958,12337,6
19958,12312,16
19958,12011,5
19958,10755,26
19958,10611,12
19965,28915,5
19965,27244,3
19965,26414,3
19965,26198,3
19965,25192,4
19965,22191,3
19965,17855,3
19965,17127,5
19965,16263,3
19965,16122,7
19965,15132,9
19965,15102,3
19965,14590,12
19965,14029,4
19965,12312,13
19965,11563,5
19965,10668,5
19965,10632,3
19965,10334,3
20352,163855,13
20352,159205,3
20352,152391,8
20352,40030,3
20352,26710,5
20352,26584,3
20352,26198,5
20352,25992,5
20352,25897,4
20352,25585,5
20352,25192,6
20352,24281,4
20352,23954,3
20352,22191,14
20352,20401,6
20352,20170,7
20352,19851,5
20352,19454,13
20352,17527,3
20352,17273,39
20352,16622,14
20352,16263,15
20352,16168,12
20352,16122,19
20352,15132,6
20352,15102,12
20352,15092,6
20352,14029,6
20352,13667,3
20352,13288,9
20352,13224,3
20352,13028,5
20352,12954,8
20352,12312,98
20352,12092,5
20352,10755,7
20352,10668,12
20352,10611,12
20352,10468,14
20550,159900,4
20550,154996,8
20550,152682,9
20550,152391,6
20550,102708,3
20550,30487,8
20550,28915,4
20550,28909,3
20550,28684,5
20550,28627,5
20550,28585,3
20550,28551,4
20550,26781,4
20550,26414,3
20550,26304,3
20550,25878,3
20550,25261,4
20550,25247,4
20550,24895,4
20550,23164,3
20550,20726,5
20550,17801,6
20550,17535,4
20550,17058,4
20550,16783,3
20550,16512,3
20550,15697,39
20550,15132,7
20550,14590,6
20550,13612,17
20550,11702,9
20550,11563,11
20550,10823,29
20550,10699,3
20550,10294,3
20862,164042,4
20862,153994,3
20862,25100,4
20862,24817,13
20862,24702,5
20862,24151,5
20862,24025,7
20862,21830,5
20862,20133,3
20862,19675,13
20862,19517,12
20862,19461,4
20862,19321,8
20862,18886,4
20862,18637,6
20862,18385,3
20862,18384,5
20862,18200,3
20862,17715,9
20862,17704,5
20862,17633,3
20862,17554,7
20862,17410,3
20862,16531,8
20862,15979,14
20862,14379,3
20862,13682,6
20862,12752,7
20862,12112,3
20862,10764,17
20870,167360,5
20870,157443,3
20870,155683,3
20870,155062,4
20870,40030,4
20870,31366,5
20870,27161,4
20870,26903,8
20870,26053,3
20870,23658,3
20870,23286,4
20870,20170,24
20870,17273,4
20870,16166,11
20870,15990,5
20870,15922,5
20870,15850,10
20870,15390,4
20870,14740,6
20870,14559,3
20870,14029,7
20870,13799,8
20870,13667,12
20870,13593,9
20870,13435,38
20870,13288,11
20870,13266,9
20870,13028,15
20870,12785,10
20870,12337,3
20870,12316,14
20870,12312,10
20870,12011,4
20870,10755,6
20870,10611,12
21766,163855,5
21766,159288,4
21766,159205,14
21766,152857,4
21766,27161,6
21766,26710,9
21766,25585,3
21766,24649,6
21766,23286,8
21766,22191,13
21766,20170,5
21766,19851,5
21766,18816,13
21766,18736,5
21766,17516,7
21766,17273,12
21766,17127,6
21766,16622,8
21766,16139,5
21766,15102,9
21766,14740,5
21766,14590,5
21766,14559,3
21766,14029,6
21766,13799,5
21766,13667,6
21766,13593,5
21766,13435,4
21766,13353,11
21766,13288,5
21766,13206,6
21766,13028,7
21766,12954,10
21766,12785,24
21766,12312,80
21766,12011,6
21766,10755,16
21766,10611,4
21766,10468,14
21766,10170,6
22615,163855,3
22615,159085,3
22615,152681,4
22615,152391,4
22615,100988,4
22615,40030,4
22615,36128,7
22615,28684,3
22615,28551,4
22615,26710,6
22615,26584,6
22615,26414,4
22615,26295,3
22615,26198,7
22615,25992,3
22615,25192,8
22615,25012,3
22615,24817,3
22615,23954,11
22615,22191,6
22615,20401,3
22615,20170,8
22615,19915,5
22615,19851,8
22615,19454,15
22615,17855,5
22615,17516,4
22615,17273,14
22615,16512,3
22615,16263,20
22615,16168,14
22615,16122,27
22615,15102,4
22615,14740,4
22615,14590,6
22615,14224,4
22615,14026,5
22615,13288,8
22615,13028,3
22615,12312,64
22615,12092,13
22615,10668,11
22615,10468,8
22615,10451,3
22615,10334,4
23584,27485,3
23584,25470,24
23584,22632,5
23584,21892,4
23584,21686,6
23584,21504,13
23584,19342,6
23584,16263,3
23584,16166,11
23584,15990,15
23584,15850,4
23584,15696,21
23584,15433,13
23584,14029,14
23584,13593,4
23584,12316,18
23584,11702,12
23584,11563,9
24820,166827,3
24820,164042,3
24820,153640,4
24820,103483,3
24820,29631,3
24820,25100,8
24820,24817,11
24820,24151,7
24820,24025,3
24820,23894,11
24820,20376,3
24820,19675,6
24820,19517,5
24820,19321,11
24820,18886,3
24820,18637,8
24820,18617,8
24820,18384,6
24820,18367,3
24820,18200,5
24820,17704,4
24820,17554,9
24820,15979,11
24820,14308,4
24820,13986,3
24820,13682,7
24820,12752,6
24820,11917,3
24820,10764,12
25240,163855,6
25240,162783,5
25240,159205,10
25240,159067,11
25240,158710,7
25240,28915,3
25240,27702,13
25240,27665,9
25240,27244,3
25240,27203,5
25240,25897,9
25240,22388,3
25240,22354,3
25240,22080,4
25240,20462,14
25240,19915,5
25240,19454,5
25240,18105,4
25240,15449,5
25240,15132,7
25240,14590,25
25240,14029,3
25240,14026,3
25240,13288,7
25240,12954,8
25240,12785,6
25240,12312,13
25240,10755,3
25240,10699,31
25240,10668,9
25240,10632,16
25240,10468,8
25240,10170,8
25500,159205,5
25500,155683,7
25500,26710,3
25500,23115,3
25500,22191,3
25500,17273,3
25500,15656,3
25500,15132,9
25500,14026,4
25500,13678,3
25500,13353,4
25500,13288,3
25500,12954,11
25500,12785,5
25500,12312,23
25500,12011,3
25500,10755,7
25500,10668,5
25500,10468,4
25666,153286,4
25666,100988,3
25666,27203,5
25666,25470,9
25666,24602,5
25666,23571,4
25666,22578,3
25666,21251,5
25666,21064,6
25666,20462,13
25666,20027,3
25666,18952,4
25666,17516,4
25666,14132,3
25666,13377,6
25666,13288,6
25666,13266,5
25666,13206,9
25666,12312,22
25666,10755,31
25666,10699,18
25666,10668,4
25666,10632,12
25666,10611,22
25666,10170,20
25666,10105,33
25975,159085,3
25975,28915,3
25975,27244,6
25975,26584,3
25975,26198,3
25975,25261,4
25975,25192,5
25975,20269,4
25975,20170,8
25975,17273,3
25975,16622,4
25975,14590,8
25975,14026,7
25975,12954,7
25975,12785,4
25975,12312,28
25975,11026,3
25975,10668,10
25975,10468,10
26134,164112,3
26134,164042,9
26134,157193,6
26134,153994,5
26134,153640,3
26134,102707,3
26134,102624,5
26134,28393,6
26134,28267,4
26134,24702,5
26134,24483,7
26134,21131,5
26134,20426,4
26134,20276,3
26134,20133,5
26134,19675,6
26134,19116,9
26134,19033,4
26134,18886,6
26134,18385,6
26134,17715,10
26134,17607,6
26134,16778,6
26134,15125,11
26134,13538,12
26134,13339,3
26134,12752,8
26134,10764,5
26428,163855,18
26428,162783,8
26428,159900,4
26428,159288,4
26428,153286,5
26428,152682,3
26428,102942,8
26428,30232,5
26428,29564,4
26428,28551,5
26428,27950,4
26428,25290,8
26428,25261,8
26428,25247,6
26428,25192,6
26428,24649,6
26428,22406,7
26428,22354,19
26428,22246,8
26428,22078,5
26428,21677,8
26428,21600,11
26428,21430,5
26428,20726,3
26428,20691,3
26428,20528,9
26428,20462,35
26428,20426,4
26428,20269,5
26428,20199,3
26428,20131,4
26428,19915,5
26428,18952,3
26428,17855,5
26428,17801,7
26428,17535,3
26428,16122,6
26428,15697,32
26428,14590,15
26428,14029,9
26428,14026,6
26428,13612,26
26428,12954,14
26428,11563,3
26428,10699,3
26689,157443,3
26689,27161,8
26689,25470,6
26689,24555,3
26689,24356,5
26689,21418,9
26689,21064,9
26689,20164,3
26689,20027,7
26689,18573,9
26689,17631,5
26689,17410,3
26689,15922,3
26689,15435,18
26689,15433,3
26689,15390,3
26689,13799,12
26689,13593,6
26689,13266,7
26689,12337,3
26689,12312,18
26689,12011,5
26689,10755,28
26689,10611,15
26935,174427,6
26935,169911,4
26935,164112,7
26935,156686,4
26935,154122,3
26935,102707,7
26935,102624,4
26935,29631,4
26935,28627,4
26935,28267,10
26935,25100,6
26935,24142,5
26935,21620,8
26935,20993,4
26935,19461,3
26935,17392,5
26935,16587,6
26935,16155,10
26935,15979,4
26935,15125,6
26935,14996,3
26935,13986,6
26935,13538,5
26935,11917,7
26935,10764,3
26975,166827,5
26975,154670,3
26975,25219,4
26975,24817,4
26975,24702,3
26975,24025,3
26975,19321,4
26975,19116,3
26975,18637,15
26975,18617,3
26975,18367,17
26975,17633,3
26975,17554,5
26975,17410,8
26975,16531,8
26975,16247,6
26975,15880,5
26975,15433,6
26975,14379,4
26975,10764,35
27312,174427,11
27312,169911,3
27312,164112,18
27312,156686,4
27312,154122,3
27312,102707,9
27312,102624,6
27312,28585,7
27312,21620,13
27312,20993,6
27312,20726,4
27312,17801,4
27312,17535,4
27312,17058,4
27312,16587,7
27312,16155,7
27312,15697,9
27312,15125,3
27312,14996,5
27312,14846,8
27312,14590,12
27312,13986,3
27312,13756,5
27312,13538,7
27312,13224,5
27312,11917,4
27312,11702,4
27840,166827,3
27840,30748,3
27840,24843,3
27840,24817,3
27840,24151,3
27840,24025,5
27840,23220,4
27840,22632,13
27840,21686,4
27840,20506,5
27840,20376,4
27840,20051,7
27840,19675,4
27840,19517,4
27840,19321,3
27840,18637,17
27840,18617,4
27840,18367,7
27840,17633,5
27840,17554,4
27840,17410,8
27840,15979,5
27840,15696,9
27840,15433,9
27840,14308,5
27840,10764,38
28934,174427,11
28934,169911,3
28934,164554,3
28934,164112,9
28934,102624,4
28934,25100,6
28934,24817,4
28934,24702,4
28934,24142,5
28934,22809,6
28934,21841,5
28934,21677,6
28934,21620,10
28934,20993,6
28934,20726,5
28934,19461,8
28934,17855,4
28934,17535,10
28934,17392,10
28934,17058,3
28934,16587,15
28934,16155,11
28934,15979,10
28934,15697,12
28934,15092,3
28934,14590,5
28934,14308,12
28934,14224,4
28934,13986,5
28934,13682,9
28934,13612,3
28934,12452,6
28934,11917,10
28934,11702,9
28934,11485,3
28934,10764,5
31825,164112,6
31825,163855,8
31825,162958,4
31825,159288,3
31825,103483,5
31825,102942,5
31825,29564,13
31825,27950,3
31825,26781,4
31825,25261,7
31825,25247,5
31825,24649,4
31825,24328,3
31825,21677,6
31825,21600,8
31825,21396,3
31825,21131,4
31825,20726,3
31825,20691,5
31825,20573,10
31825,20528,18
31825,19157,9
31825,17801,3
31825,17535,19
31825,17058,5
31825,16349,7
31825,15697,39
31825,14590,3
31825,14029,3
31825,13756,4
31825,13612,7
31825,13146,5
31825,10764,3
32250,164112,3
32250,164042,16
32250,153994,10
32250,102624,5
32250,45116,4
32250,29631,9
32250,23220,4
32250,21620,6
32250,21131,6
32250,20993,4
32250,20133,6
32250,16778,5
32250,15979,3
32250,14996,9
32250,14846,7
32250,13986,3
32250,13612,3
32250,13538,6
32250,13503,3
32250,11917,5
32250,10764,5
32484,174427,4
32484,164112,8
32484,164042,7
32484,153994,7
32484,102707,5
32484,102624,7
32484,28393,7
32484,28267,3
32484,25100,8
32484,24817,3
32484,24702,5
32484,24142,8
32484,23894,3
32484,21841,6
32484,21620,6
32484,20993,3
32484,20726,5
32484,20485,3
32484,20133,5
32484,19675,4
32484,19517,3
32484,19461,5
32484,18886,5
32484,18385,3
32484,18384,6
32484,18200,3
32484,16783,4
32484,16587,3
32484,16155,5
32484,15979,8
32484,14996,7
32484,13986,6
32484,13682,7
32484,12752,3
32484,11917,7
32624,153199,5
32624,100784,8
32624,28291,3
32624,26842,7
32624,25532,9
32624,25051,3
32624,24649,3
32624,23571,5
32624,23041,4
32624,23027,5
32624,22947,8
32624,22489,3
32624,22388,5
32624,22354,4
32624,21418,6
32624,21064,3
32624,20462,23
32624,18816,9
32624,18736,11
32624,18247,3
32624,17127,4
32624,16139,3
32624,15910,3
32624,15656,3
32624,14132,4
32624,13678,8
32624,13353,4
32624,12785,18
32624,12312,7
32624,10699,13
32624,10468,4
32624,10170,9
34017,166827,3
34017,164554,4
34017,157517,7
34017,103483,5
34017,102708,3
34017,102018,3
34017,29789,3
34017,29431,4
34017,29350,10
34017,28267,3
34017,27395,13
34017,27381,7
34017,25076,5
34017,24817,8
34017,24151,4
34017,24025,3
34017,23894,6
34017,23767,5
34017,22809,3
34017,22632,8
34017,21892,3
34017,21620,6
34017,20506,5
34017,20376,6
34017,19321,7
34017,18617,6
34017,18384,3
34017,18200,5
34017,17392,12
34017,16587,4
34017,16155,9
34017,16105,4
34017,15979,8
34017,15626,10
34017,15187,5
34017,14308,5
34017,12228,8
34017,11702,11
34017,11563,9
34017,11485,4
34017,10823,4
34017,10764,8
37815,162783,4
37815,159205,3
37815,100784,3
37815,23027,7
37815,22618,6
37815,22388,3
37815,22354,10
37815,20462,8
37815,20199,3
37815,14732,4
37815,14590,17
37815,12954,5
37815,12785,6
37815,12312,7
37815,10699,7
38662,164042,10
38662,158944,3
38662,102942,13
38662,102707,4
38662,22406,26
38662,22246,4
38662,21396,7
38662,21131,8
38662,20573,14
38662,20426,15
38662,20133,9
38662,19553,5
38662,19368,3
38662,19157,28
38662,18886,3
38662,16349,3
38662,13503,3
38678,27702,3
38678,26710,3
38678,26198,3
38678,25992,3
38678,24649,3
38678,24281,3
38678,22191,4
38678,20269,4
38678,19915,4
38678,17273,3
38678,17127,4
38678,16263,7
38678,16122,9
38678,15922,3
38678,15449,3
38678,15132,16
38678,15102,8
38678,14590,7
38678,14029,5
38678,13497,5
38678,13288,7
38678,13224,3
38678,12954,9
38678,12312,30
38678,11702,3
38678,10755,10
38678,10668,11
38678,10468,5
39466,159205,3
39466,36128,3
39466,26710,4
39466,25470,7
39466,22191,16
39466,17273,5
39466,16622,5
39466,16263,4
39466,15922,4
39466,15132,22
39466,14029,6
39466,13678,4
39466,13593,5
39466,13497,3
39466,13288,7
39466,12954,9
39466,12785,3
39466,12312,36
39466,10755,11
39466,10668,18
39466,10468,12
39466,10105,4
41472,164554,4
41472,157517,5
41472,156686,3
41472,103483,11
41472,102708,4
41472,102018,5
41472,29789,6
41472,29431,8
41472,29350,5
41472,28267,8
41472,27395,5
41472,27381,6
41472,25076,4
41472,24817,7
41472,24151,9
41472,23894,8
41472,23767,4
41472,22632,19
41472,21841,6
41472,21686,7
41472,21620,10
41472,20993,3
41472,19321,7
41472,18617,10
41472,17554,4
41472,17392,9
41472,16155,10
41472,15979,5
41472,15626,5
41472,15433,3
41472,14345,3
41472,14308,8
41472,13986,6
41472,12228,15
41472,11702,3
41472,11563,12
41472,10823,7
41472,10764,10
45283,163855,21
45283,162783,8
45283,159067,4
45283,158944,7
45283,154886,3
45283,102942,6
45283,30232,3
45283,29631,5
45283,29564,3
45283,26781,5
45283,24649,8
45283,24512,4
45283,23612,3
45283,23115,4
45283,23041,3
45283,22641,9
45283,22618,5
45283,22406,9
45283,22354,10
45283,22246,6
45283,21677,3
45283,21600,3
45283,21430,7
45283,21396,14
45283,20726,3
45283,20691,6
45283,20528,4
45283,20462,29
45283,20199,6
45283,20131,3
45283,19553,6
45283,19157,7
45283,18952,6
45283,17516,5
45283,15697,8
45283,14026,4
45283,13756,4
45283,12954,4
45283,10699,6
50274,164042,7
50274,163855,7
50274,158944,13
50274,154886,11
50274,154880,6
50274,102942,5
50274,45116,10
50274,40514,5
50274,30232,3
50274,28393,5
50274,26842,3
50274,24512,4
50274,24483,17
50274,23612,3
50274,22641,19
50274,22618,3
50274,22406,24
50274,22246,6
50274,21600,11
50274,21430,4
50274,21396,11
50274,20691,12
50274,20573,10
50274,20462,43
50274,20426,8
50274,20199,3
50274,20102,6
50274,19817,7
50274,19553,10
50274,19157,15
50274,19116,3
50274,16778,3
50274,16349,4
50274,15656,4
50274,14732,3
50274,14132,4
55360,169911,4
55360,164042,3
55360,159206,14
55360,157193,11
55360,154880,5
55360,154207,9
55360,40514,3
55360,29631,7
55360,28393,3
55360,24483,3
55360,22618,6
55360,22406,6
55360,22328,4
55360,21131,3
55360,20573,8
55360,20276,4
55360,20199,6
55360,20133,11
55360,19157,11
55360,19116,6
55360,18385,3
55360,17607,4
55360,16778,3
55360,16121,3
55360,15483,11
55360,14580,5
55360,14314,3
55360,13612,5
55360,13503,4
55360,13339,8
55360,13148,6
55360,12752,4
154442,155062,6
154442,25470,13
154442,25012,4
154442,23563,7
154442,22150,4
154442,20334,4
154442,19386,12
154442,19342,13
154442,17119,14
154442,15850,7
154442,15751,3
154442,15180,3
154442,14740,7
154442,14029,11
154442,14026,5
154442,13799,4
154442,13593,11
154442,13435,13
154442,13288,13
154442,12785,6
154442,12469,9
154442,12312,3
154442,11702,9
154442,10755,22
154442,10699,12
154442,10611,19
15638,166827,3
15638,155062,3
15638,154056,3
15638,40030,4
15638,37455,4
15638,28429,4
15638,27485,3
15638,26710,12
15638,26584,8
15638,25992,3
15638,25768,9
15638,25470,12
15638,23561,5
15638,23286,7
15638,22532,11
15638,22191,9
15638,20170,10
15638,20164,16
15638,19663,5
15638,18736,3
15638,18680,7
15638,18211,11
15638,17631,3
15638,17410,3
15638,17273,7
15638,16622,34
15638,15751,13
15638,15626,5
15638,15435,49
15638,15433,3
15638,14029,3
15638,13799,3
15638,13678,5
15638,13667,14
15638,13353,3
15638,13288,6
15638,13206,4
15638,13028,6
15638,12954,44
15638,12312,24
15638,12011,7
15638,11066,10
15638,10755,21
15638,10611,30
24184,159900,9
24184,156686,9
24184,154996,5
24184,103483,3
24184,102708,3
24184,30232,4
24184,30035,3
24184,29817,12
24184,28909,5
24184,28684,4
24184,28627,9
24184,28551,3
24184,28267,3
24184,27395,7
24184,26304,4
24184,25878,3
24184,25247,4
24184,25076,8
24184,24817,3
24184,24418,3
24184,23164,4
24184,22632,10
24184,22078,14
24184,21686,6
24184,20269,3
24184,19321,3
24184,18477,6
24184,17855,5
24184,17801,18
24184,17535,12
24184,17058,14
24184,16155,13
24184,16105,8
24184,15697,4
24184,14532,25
24184,13146,4
24184,12228,29
24184,10823,12
156717,166827,19
156717,154056,3
156717,27485,6
156717,25768,3
156717,25588,13
156717,25470,15
156717,23041,3
156717,22532,4
156717,21504,4
156717,21498,14
156717,20164,21
156717,19321,6
156717,18637,3
156717,18367,4
156717,18211,24
156717,17631,3
156717,17410,12
156717,16622,3
156717,16610,27
156717,16247,16
156717,16105,3
156717,15990,4
156717,15751,7
156717,15696,15
156717,15435,26
156717,15433,22
156717,13593,8
156717,12316,26
156717,12312,3
156717,10755,5
156717,10611,49
11860,100988,8
11860,25470,20
11860,24602,9
11860,24356,3
11860,23755,5
11860,23563,3
11860,22191,4
11860,21418,7
11860,20462,5
11860,20149,5
11860,20027,7
11860,18952,4
11860,17273,6
11860,16185,7
11860,14029,16
11860,13593,7
11860,13497,3
11860,13288,6
11860,13206,8
11860,12785,6
11860,12469,3
11860,12312,23
11860,12011,9
11860,10755,51
11860,10699,10
11860,10668,5
11860,10632,3
11860,10611,10
11860,10468,4
11860,10170,20
11860,10105,32
12852,157726,14
12852,153286,4
12852,100988,7
12852,26374,6
12852,25470,35
12852,25012,8
12852,23755,9
12852,22191,7
12852,21418,12
12852,21208,4
12852,21164,7
12852,21064,3
12852,20149,5
12852,19851,19
12852,19606,4
12852,19386,8
12852,18952,4
12852,17273,10
12852,16185,13
12852,15132,3
12852,14936,3
12852,14740,8
12852,14224,5
12852,14029,25
12852,13678,5
12852,13593,10
12852,13435,13
12852,13288,10
12852,13224,3
12852,12469,9
12852,12312,22
12852,10755,32
12852,10668,5
12852,10611,15
12852,10170,13
12852,10105,6
14627,163855,3
14627,159205,7
14627,26414,3
14627,25897,4
14627,19915,6
14627,15697,3
14627,15449,5
14627,15132,9
14627,15102,6
14627,14590,25
14627,14026,3
14627,13497,3
14627,13353,3
14627,12954,11
14627,12312,13
14627,11563,10
14627,10668,16
14627,10468,6
15425,40030,9
15425,26710,9
15425,26584,8
15425,26374,4
15425,26198,4
15425,25470,18
15425,23954,3
15425,23265,4
15425,22191,22
15425,20401,3
15425,19851,8
15425,19386,4
15425,17273,7
15425,17119,4
15425,16263,6
15425,16185,14
15425,15132,3
15425,15102,3
15425,14740,7
15425,14029,35
15425,13288,8
15425,13224,3
15425,12312,13
15425,11563,6
15425,10755,6
15425,10611,6
15425,10105,7
17388,25470,30
17388,21686,4
17388,21504,9
17388,21498,12
17388,17119,4
17388,16263,6
17388,16166,13
17388,15990,6
17388,15850,7
17388,15696,25
17388,15433,26
17388,14029,26
17388,13593,4
17388,13224,7
17388,12316,22
17388,11702,21
17388,11563,18
17388,10755,4
17388,10611,10
17425,163855,5
17425,159205,9
17425,152682,4
17425,28915,4
17425,27244,5
17425,26295,10
17425,25992,7
17425,25192,7
17425,24281,7
17425,20269,4
17425,19454,8
17425,16122,6
17425,15697,4
17425,15449,7
17425,15132,6
17425,15102,4
17425,14590,25
17425,13224,3
17425,12954,12
17425,12312,16
17425,11702,5
17425,11563,12
17425,10699,8
17425,10468,5
17724,27485,3
17724,25470,24
17724,21686,17
17724,21504,19
17724,21498,4
17724,20506,3
17724,19321,5
17724,18680,3
17724,18367,6
17724,17554,4
17724,17516,3
17724,17119,5
17724,16166,10
17724,15990,3
17724,15850,6
17724,15696,26
17724,15433,34
17724,14029,15
17724,12316,6
17724,11702,8
17724,11563,13
17724,10755,5
17724,10611,11
17879,100988,4
17879,40030,4
17879,27244,9
17879,26374,4
17879,26198,11
17879,25992,3
17879,25470,3
17879,25012,3
17879,24602,3
17879,23265,8
17879,22191,8
17879,19915,3
17879,19851,4
17879,17273,3
17879,16622,8
17879,16263,8
17879,16122,6
17879,15449,9
17879,15132,7
17879,15102,8
17879,14029,13
17879,13288,16
17879,12312,39
17879,10755,4
17879,10668,5
17879,10611,3
17879,10468,14
17879,10105,6
18213,159900,3
18213,159288,3
18213,156686,3
18213,152682,4
18213,152391,3
18213,102708,4
18213,30487,4
18213,29564,6
18213,28585,6
18213,28267,3
18213,27950,5
18213,25261,8
18213,25247,5
18213,24895,3
18213,21677,7
18213,20726,4
18213,20528,3
18213,19588,3
18213,17855,8
18213,17801,9
18213,17527,3
18213,17058,4
18213,16105,9
18213,15697,43
18213,15132,3
18213,14590,16
18213,13756,5
18213,13612,24
18213,13538,5
18213,13224,3
18213,12452,11
18213,11702,11
18213,11563,9
18213,10823,13
18213,10294,3
18837,40030,3
18837,26198,3
18837,25470,32
18837,22191,6
18837,17273,13
18837,16622,5
18837,16263,4
18837,15435,5
18837,15433,4
18837,14029,33
18837,13593,11
18837,12337,3
18837,11563,4
18837,10755,10
18837,10611,6
20183,154880,3
20183,153286,3
20183,153199,6
20183,102746,3
20183,40514,5
20183,22641,14
20183,22618,8
20183,22489,3
20183,22388,4
20183,22354,3
20183,21251,3
20183,20462,28
20183,20309,3
20183,20131,3
20183,20027,5
20183,18816,8
20183,18736,4
20183,14729,3
20183,14132,8
20183,13678,10
20183,13497,8
20183,13377,3
20183,13353,3
20183,13266,9
20183,12954,3
20183,12785,14
20183,12312,15
20183,10755,6
20183,10170,8
20875,40030,6
20875,26710,14
20875,26584,4
20875,26374,3
20875,26198,11
20875,25992,7
20875,25517,3
20875,23954,5
20875,23265,4
20875,22191,13
20875,20401,12
20875,19386,7
20875,19342,7
20875,16263,10
20875,16185,3
20875,16122,11
20875,15132,5
20875,15102,9
20875,14224,6
20875,14029,30
20875,13288,7
20875,12312,32
20875,12092,7
20875,10294,4
21758,164042,5
21758,154122,4
21758,153994,3
21758,102708,4
21758,102707,16
21758,25219,4
21758,25100,9
21758,24817,12
21758,24702,6
21758,24151,3
21758,24142,4
21758,24025,8
21758,23894,8
21758,22307,18
21758,21830,10
21758,21131,5
21758,20334,11
21758,19498,5
21758,18931,4
21758,18886,16
21758,18729,14
21758,18637,7
21758,18617,8
21758,18514,4
21758,18385,10
21758,18367,7
21758,17715,12
21758,17704,8
21758,17607,7
21758,17410,4
21758,15979,17
21758,15125,6
21758,13339,6
21758,12752,19
21758,10764,4
21899,163855,12
21899,159205,11
21899,100784,4
21899,30487,6
21899,23725,4
21899,22388,4
21899,22354,3
21899,20462,7
21899,20027,3
21899,18816,6
21899,16622,5
21899,12954,4
21899,12785,9
21899,12312,12
21899,10699,27
21899,10632,8
23938,169911,3
23938,164554,3
23938,163855,3
23938,159288,3
23938,156686,5
23938,154996,14
23938,102018,3
23938,30035,4
23938,29817,3
23938,28909,6
23938,28627,4
23938,27381,3
23938,26304,8
23938,25076,3
23938,23767,7
23938,23529,3
23938,22632,10
23938,21686,9
23938,21620,11
23938,20170,5
23938,18200,8
23938,17535,7
23938,17392,6
23938,17058,4
23938,16512,3
23938,16155,8
23938,15979,3
23938,14532,3
23938,14308,4
23938,14029,3
23938,12228,34
23938,12092,7
23938,11702,8
23938,11563,7
23938,10823,3
23938,10699,4
24291,163855,5
24291,152391,3
24291,40030,7
24291,36128,7
24291,28684,4
24291,28551,4
24291,26903,3
24291,26710,11
24291,26584,4
24291,26414,3
24291,26295,3
24291,26198,6
24291,25992,5
24291,25585,10
24291,25192,7
24291,24895,4
24291,24281,3
24291,23954,13
24291,23658,3
24291,22191,22
24291,20401,11
24291,20170,7
24291,19454,6
24291,17273,11
24291,16622,3
24291,16512,4
24291,16381,4
24291,16263,7
24291,16168,5
24291,16122,33
24291,15411,7
24291,15132,3
24291,15102,4
24291,14740,9
24291,14590,3
24291,14026,5
24291,13799,4
24291,13288,7
24291,13028,4
